Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000080,2021-05-20 01:36:08,Benjamin Walls,"['Sponges', 'Honey', 'Butter', 'Coffee']",3,9.39,Debit Card,Dallas,Warehouse Club,True,Professional,Winter,
1000000086,2021-02-03 09:30:39,Heather Leonard,"['Canned Soup', 'Tea', 'Vacuum Cleaner']",4,47.11,Debit Card,Atlanta,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items
1000000098,2020-11-01 01:12:03,Cynthia Garcia,"['Banana', 'Chicken', 'Tomatoes', 'Dish Soap']",9,10.72,Mobile Payment,Dallas,Warehouse Club,True,Professional,Spring,BOGO (Buy One Get One)
1000000107,2022-02-26 03:44:02,John Reed,"['Vacuum Cleaner', 'Power Strips', 'Trash Cans']",3,23.03,Mobile Payment,New York,Warehouse Club,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000108,2021-01-06 18:13:15,Manuel Dickson,"['Shampoo', 'Baby Wipes', 'Cleaning Spray']",8,97.46,Mobile Payment,Seattle,Warehouse Club,True,Senior Citizen,Fall,Discount on Selected Items
1000000115,2020-01-12 10:48:07,Angela Holder,"['Bread', 'Ice Cream', 'Broom', 'Broom', 'Shampoo']",3,24.07,Cash,Chicago,Warehouse Club,True,Teenager,Summer,Discount on Selected Items
1000000116,2021-02-14 13:00:48,Jennifer Martin,"['Bath Towels', 'Ice Cream', 'Vacuum Cleaner', 'Chicken', 'Salmon']",3,30.45,Credit Card,Houston,Warehouse Club,True,Retiree,Spring,
1000000124,2023-02-24 18:44:59,Holly Maldonado,"['Hair Gel', 'Carrots', 'Bath Towels', 'Plant Fertilizer', 'Deodorant']",8,92.57,Credit Card,Los Angeles,Warehouse Club,True,Senior Citizen,Fall,Discount on Selected Items
1000000128,2022-06-23 22:55:24,Katherine Briggs,"['Salmon', 'Cereal', 'Paper Towels', 'Bath Towels']",3,71.07,Debit Card,Atlanta,Warehouse Club,True,Young Adult,Fall,BOGO (Buy One Get One)
1000000131,2023-07-08 17:11:58,Amy Baker,"['Syrup', 'Soap', 'Feminine Hygiene Products']",7,22.45,Credit Card,Chicago,Warehouse Club,True,Student,Fall,BOGO (Buy One Get One)
1000000147,2020-02-21 06:08:28,Denise Clements,"['Trash Bags', 'Soda', 'Eggs', 'Deodorant', 'Pancake Mix']",4,81.39,Mobile Payment,Houston,Warehouse Club,False,Senior Citizen,Summer,Discount on Selected Items
1000000152,2022-07-08 19:55:01,Matthew Torres,"['BBQ Sauce', 'Olive Oil', 'Yogurt', 'Potatoes', 'Power Strips']",9,71.04,Cash,Atlanta,Warehouse Club,False,Senior Citizen,Fall,
1000000166,2021-07-09 06:36:57,Nicole Boyd,"['Trash Cans', 'Dish Soap', 'Pickles', 'Toothbrush']",3,96.23,Credit Card,San Francisco,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000000167,2021-06-02 15:28:38,Kelly Williams,"['Bath Towels', 'Dish Soap', 'Salmon', 'Toothpaste', 'Eggs']",4,38.35,Cash,Miami,Warehouse Club,False,Student,Summer,BOGO (Buy One Get One)
1000000183,2020-12-07 16:01:07,Scott Olsen,"['Toothpaste', 'BBQ Sauce']",5,93.99,Debit Card,Los Angeles,Warehouse Club,False,Teenager,Spring,Discount on Selected Items
1000000185,2023-08-31 00:08:43,Mark Todd,"['Sponges', 'Air Freshener']",8,74.61,Credit Card,Los Angeles,Warehouse Club,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000199,2020-06-30 03:55:55,Julie Collins,"['Carrots', 'Cheese']",2,86.29,Mobile Payment,Seattle,Warehouse Club,False,Retiree,Fall,BOGO (Buy One Get One)
1000000200,2020-08-21 07:17:11,David Brooks,"['Laundry Detergent', 'Jam', 'Toothbrush', 'Rice']",1,54.3,Mobile Payment,Los Angeles,Warehouse Club,True,Young Adult,Fall,
1000000212,2020-03-19 06:53:53,Julia Davis,"['Light Bulbs', 'Rice', 'Bath Towels', 'Ironing Board']",3,36.93,Credit Card,Los Angeles,Warehouse Club,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000228,2020-12-18 03:16:41,Dawn Peterson,"['Diapers', 'Trash Cans', 'Shrimp', 'Diapers', 'Honey']",4,14.72,Cash,Miami,Warehouse Club,False,Young Adult,Spring,
1000000230,2021-10-28 10:56:01,Ashley Bell,['Insect Repellent'],10,70.09,Mobile Payment,Chicago,Warehouse Club,False,Professional,Summer,Discount on Selected Items
1000000243,2020-03-01 21:11:45,Jessica Santiago,['Plant Fertilizer'],10,50.15,Mobile Payment,Miami,Warehouse Club,False,Professional,Summer,
1000000250,2021-07-06 14:20:03,Christine Simpson,['Tea'],6,26.52,Credit Card,Chicago,Warehouse Club,True,Middle-Aged,Winter,
1000000255,2020-06-12 11:24:02,Angel Adams,"['Ironing Board', 'Shaving Cream']",4,96.51,Credit Card,Boston,Warehouse Club,False,Teenager,Spring,
1000000266,2022-09-16 00:22:24,Natasha Molina,"['Apple', 'Shaving Cream', 'Cereal', 'Iron']",1,61.73,Mobile Payment,New York,Warehouse Club,False,Professional,Summer,
1000000269,2023-08-04 10:39:38,Julia Morales,['Ketchup'],3,46.75,Cash,Dallas,Warehouse Club,False,Middle-Aged,Winter,
1000000273,2023-07-06 09:54:04,Jesse Goodman,"['Yogurt', 'Tomatoes', 'Mustard', 'Ice Cream']",4,50.63,Mobile Payment,San Francisco,Warehouse Club,False,Middle-Aged,Fall,Discount on Selected Items
1000000274,2022-01-28 14:18:36,Christopher Simon,"['Shrimp', 'Salmon', 'Razors', 'Insect Repellent']",1,81.49,Mobile Payment,Atlanta,Warehouse Club,False,Professional,Summer,BOGO (Buy One Get One)
1000000276,2020-12-13 19:07:10,Rodney Williams,"['Pickles', 'Milk']",9,9.52,Mobile Payment,Houston,Warehouse Club,True,Student,Fall,
1000000277,2021-10-25 20:15:34,Patricia Roberts,"['Yogurt', 'Shaving Cream', 'Peanut Butter', 'Rice']",5,56.91,Mobile Payment,San Francisco,Warehouse Club,False,Professional,Summer,BOGO (Buy One Get One)
1000000286,2020-12-05 00:34:53,Tina Avila,['Shower Gel'],3,65.42,Credit Card,New York,Warehouse Club,False,Professional,Winter,BOGO (Buy One Get One)
1000000296,2020-01-13 17:53:14,Stephen Harrell,['Cleaning Rags'],4,86.05,Cash,Dallas,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000000299,2021-03-27 05:33:26,Jason Beck,"['Water', 'Shrimp', 'Lawn Mower', 'Jam', 'Tea']",10,38.45,Debit Card,Chicago,Warehouse Club,False,Retiree,Winter,Discount on Selected Items
1000000304,2021-06-09 14:32:17,Kenneth Thomas,"['Lawn Mower', 'Coffee', 'Dustpan']",7,90.11,Cash,Chicago,Warehouse Club,False,Homemaker,Winter,Discount on Selected Items
1000000306,2022-01-23 09:09:45,Elijah Erickson,"['Apple', 'Lawn Mower', 'Honey', 'Ketchup', 'Eggs']",4,32.77,Credit Card,Chicago,Warehouse Club,True,Student,Spring,BOGO (Buy One Get One)
1000000312,2021-09-26 04:26:51,Kelly Mcintyre,"['Butter', 'Ironing Board', 'Tomatoes', 'Banana']",8,98.38,Mobile Payment,New York,Warehouse Club,True,Student,Winter,Discount on Selected Items
1000000314,2023-05-12 13:00:25,Mr. Michael Perkins PhD,"['Banana', 'Peanut Butter', 'Soda', 'Power Strips']",10,95.51,Credit Card,Chicago,Warehouse Club,True,Teenager,Spring,
1000000327,2023-09-25 22:37:17,Sandra Jackson,"['Chicken', 'Garden Hose', 'Iron', 'Salmon']",9,35.22,Debit Card,New York,Warehouse Club,False,Teenager,Winter,BOGO (Buy One Get One)
1000000330,2022-03-21 12:52:51,Jason Robinson,"['Cereal Bars', 'Eggs']",3,68.69,Credit Card,Houston,Warehouse Club,False,Teenager,Winter,Discount on Selected Items
1000000351,2023-10-08 05:06:26,Samuel Huff,"['BBQ Sauce', 'Butter', 'Tuna', 'Yogurt', 'Cleaning Rags']",5,38.83,Debit Card,Los Angeles,Warehouse Club,True,Young Adult,Spring,
1000000359,2020-09-04 00:32:51,Helen Smith,"['Eggs', 'Toothbrush']",5,39.59,Cash,New York,Warehouse Club,True,Teenager,Summer,BOGO (Buy One Get One)
1000000360,2021-11-02 04:12:17,Tanya Arroyo,['Water'],3,14.7,Debit Card,Chicago,Warehouse Club,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000000362,2022-07-08 17:24:24,Jonathan Brooks,"['Butter', 'Plant Fertilizer', 'Cleaning Spray', 'Mustard']",6,36.4,Debit Card,Boston,Warehouse Club,False,Student,Spring,BOGO (Buy One Get One)
1000000373,2023-06-22 19:13:11,James Brown,"['Water', 'Tea', 'Laundry Detergent', 'Rice']",5,98.14,Cash,Dallas,Warehouse Club,False,Homemaker,Summer,
1000000374,2020-01-11 01:29:16,Sharon Underwood,"['Water', 'Toothpaste', 'Pancake Mix', 'Shower Gel']",4,95.65,Mobile Payment,Houston,Warehouse Club,False,Professional,Summer,
1000000386,2021-12-19 21:10:57,Arthur Bennett,"['Insect Repellent', 'Toilet Paper', 'Onions', 'Dustpan', 'Trash Cans']",3,26.29,Cash,Seattle,Warehouse Club,False,Retiree,Fall,Discount on Selected Items
1000000395,2021-05-31 08:26:10,Carrie Trujillo,"['Iron', 'Power Strips', 'Yogurt', 'Bath Towels', 'Mustard']",8,59.53,Credit Card,Seattle,Warehouse Club,True,Young Adult,Summer,Discount on Selected Items
1000000397,2022-10-09 01:54:04,Sarah Jackson,"['Olive Oil', 'Ironing Board']",7,78.38,Debit Card,New York,Warehouse Club,True,Senior Citizen,Fall,Discount on Selected Items
1000000404,2023-05-02 14:40:52,Paul Delgado,"['Hair Gel', 'Orange', 'Soda', 'Bread']",6,54.79,Cash,Seattle,Warehouse Club,False,Homemaker,Winter,Discount on Selected Items
1000000415,2023-05-20 17:02:34,Michelle Morris,"['Coffee', 'Ketchup', 'Peanut Butter']",2,90.69,Mobile Payment,Houston,Warehouse Club,True,Student,Winter,Discount on Selected Items
1000000420,2020-10-18 19:07:34,Anthony Wood,"['Salmon', 'Toothpaste', 'Onions', 'Milk']",2,27.5,Cash,Houston,Warehouse Club,False,Student,Summer,Discount on Selected Items
1000000423,2020-04-23 04:17:40,Paula Mason,"['Shrimp', 'Pasta', 'Cleaning Rags']",4,8.2,Debit Card,Miami,Warehouse Club,True,Teenager,Spring,Discount on Selected Items
1000000424,2022-06-16 14:38:29,Kristin Smith,"['Jam', 'Carrots', 'Pancake Mix']",4,26.27,Credit Card,Seattle,Warehouse Club,True,Young Adult,Spring,Discount on Selected Items
1000000426,2021-04-20 12:26:01,Mary Allen,"['Bath Towels', 'Hand Sanitizer', 'Canned Soup', 'Banana', 'Vinegar']",5,87.25,Debit Card,Seattle,Warehouse Club,True,Professional,Spring,Discount on Selected Items
1000000439,2023-06-23 06:44:50,Matthew Roach,"['Tea', 'Cereal Bars', 'Carrots', 'Pickles', 'BBQ Sauce']",7,83.38,Credit Card,New York,Warehouse Club,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000449,2022-11-28 02:06:34,Veronica Shepherd,['Coffee'],9,6.02,Debit Card,Miami,Warehouse Club,False,Professional,Summer,Discount on Selected Items
1000000455,2023-07-13 22:19:00,Adam Burns,"['Chicken', 'Soda']",1,7.28,Mobile Payment,Dallas,Warehouse Club,False,Homemaker,Fall,Discount on Selected Items
1000000461,2020-12-04 03:51:03,Adam Beck,"['Mop', 'Cleaning Spray']",9,95.1,Mobile Payment,Atlanta,Warehouse Club,False,Senior Citizen,Summer,Discount on Selected Items
1000000466,2022-03-24 04:02:51,Ann Cherry,"['Tea', 'Ice Cream', 'Onions', 'Pancake Mix']",7,74.9,Debit Card,Dallas,Warehouse Club,True,Senior Citizen,Summer,Discount on Selected Items
1000000472,2022-09-23 04:33:14,Linda Cox,"['Rice', 'Razors']",6,83.59,Credit Card,Chicago,Warehouse Club,True,Senior Citizen,Summer,Discount on Selected Items
1000000476,2020-07-26 15:36:33,Zachary Torres,['Garden Hose'],5,90.59,Mobile Payment,Boston,Warehouse Club,False,Student,Summer,BOGO (Buy One Get One)
1000000487,2022-03-22 04:30:39,Dana Torres,"['Hair Gel', 'Sponges', 'Shrimp']",8,38.08,Cash,Seattle,Warehouse Club,True,Young Adult,Winter,
1000000488,2020-06-24 09:48:03,Kenneth Ramirez,['Yogurt'],3,86.38,Mobile Payment,Atlanta,Warehouse Club,True,Student,Spring,Discount on Selected Items
1000000501,2021-05-05 07:34:24,Timothy Lane,"['Water', 'Sponges', 'Shaving Cream', 'Shower Gel']",8,68.16,Cash,Chicago,Warehouse Club,False,Student,Summer,
1000000507,2021-07-18 15:29:45,Michael Floyd,"['Chicken', 'Diapers', 'Tissues', 'Tea']",6,56.31,Cash,San Francisco,Warehouse Club,True,Retiree,Summer,
1000000516,2021-09-17 09:00:22,Nancy Knight,"['Syrup', 'Toilet Paper', 'Trash Bags', 'Beef', 'Orange']",8,18.66,Debit Card,Houston,Warehouse Club,True,Student,Spring,Discount on Selected Items
1000000518,2020-09-10 23:46:51,Jessica Fields,"['Soap', 'Trash Bags', 'Bath Towels']",3,24.83,Credit Card,Miami,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One)
1000000533,2022-04-09 13:32:14,John Reid,['Orange'],7,27.55,Debit Card,Atlanta,Warehouse Club,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000536,2022-06-14 00:39:00,Jake Ray,"['Mop', 'Laundry Detergent', 'Vinegar']",5,61.0,Cash,Dallas,Warehouse Club,True,Retiree,Winter,BOGO (Buy One Get One)
1000000578,2021-10-26 01:11:28,Jennifer Watson,"['Syrup', 'Pasta', 'Ketchup']",9,62.43,Credit Card,New York,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000600,2022-12-14 14:41:47,Kathleen Bowen,"['Beef', 'Iron']",8,73.24,Mobile Payment,Los Angeles,Warehouse Club,False,Student,Spring,Discount on Selected Items
1000000601,2023-09-19 06:25:13,Anna Schwartz,"['Jam', 'Hair Gel', 'Carrots', 'Hand Sanitizer', 'Shampoo']",2,50.66,Credit Card,Dallas,Warehouse Club,True,Retiree,Summer,
1000000603,2022-05-26 00:14:14,Michael Fowler,"['Cereal Bars', 'Water', 'Banana', 'Air Freshener']",2,40.51,Mobile Payment,Seattle,Warehouse Club,True,Teenager,Fall,Discount on Selected Items
1000000616,2021-09-26 18:56:23,Craig Watson,"['Hand Sanitizer', 'Paper Towels', 'Paper Towels', 'BBQ Sauce', 'Bread']",10,70.88,Mobile Payment,San Francisco,Warehouse Club,False,Teenager,Spring,Discount on Selected Items
1000000621,2020-12-08 23:02:54,Frances Thomas,"['Hand Sanitizer', 'Trash Cans', 'Plant Fertilizer', 'Shower Gel', 'Bread']",9,79.39,Cash,Los Angeles,Warehouse Club,False,Student,Summer,Discount on Selected Items
1000000624,2023-09-08 06:15:12,Shelley Palmer,"['Rice', 'Tea', 'BBQ Sauce', 'Plant Fertilizer']",2,75.14,Debit Card,San Francisco,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000000631,2021-05-21 13:02:48,Frances Kelly,"['Shower Gel', 'Jam']",5,78.02,Debit Card,Chicago,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000000639,2023-03-31 12:32:12,Troy Reynolds,"['Rice', 'Coffee', 'Eggs']",8,30.54,Credit Card,Boston,Warehouse Club,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000641,2020-06-07 13:50:16,Brent Schroeder,"['Tomatoes', 'Chicken', 'Toothpaste']",6,26.16,Credit Card,Chicago,Warehouse Club,True,Professional,Winter,BOGO (Buy One Get One)
1000000643,2022-10-31 15:56:53,Sean Christian,"['Shower Gel', 'Tissues', 'Vacuum Cleaner']",6,89.2,Mobile Payment,Seattle,Warehouse Club,False,Retiree,Fall,BOGO (Buy One Get One)
1000000653,2022-10-14 15:58:44,Jeremy Cooke,"['Tea', 'Cleaning Spray']",1,69.12,Cash,Dallas,Warehouse Club,True,Teenager,Winter,
1000000658,2023-06-12 13:17:58,Heather Barajas,"['Dish Soap', 'Cleaning Rags']",8,57.88,Debit Card,San Francisco,Warehouse Club,False,Teenager,Spring,Discount on Selected Items
1000000665,2022-06-15 13:34:54,Cathy Avery,"['Spinach', 'Spinach', 'Mustard', 'Milk']",6,23.64,Credit Card,Miami,Warehouse Club,False,Professional,Summer,BOGO (Buy One Get One)
1000000682,2022-03-29 13:54:27,Charles Wu,"['Dishware', 'Lawn Mower', 'Dish Soap', 'Ketchup', 'Honey']",6,44.39,Debit Card,Seattle,Warehouse Club,True,Middle-Aged,Spring,Discount on Selected Items
1000000683,2023-06-20 17:01:25,Jason Hensley,"['Power Strips', 'Air Freshener', 'Garden Hose', 'Banana', 'Paper Towels']",4,76.93,Cash,New York,Warehouse Club,False,Senior Citizen,Summer,Discount on Selected Items
1000000705,2020-07-15 02:58:28,Cynthia Williams,"['Coffee', 'Apple', 'Hair Gel', 'Toothpaste']",6,14.28,Credit Card,Houston,Warehouse Club,True,Student,Spring,
1000000707,2022-01-22 08:43:45,Rachael Perez,['Butter'],9,76.92,Mobile Payment,Dallas,Warehouse Club,False,Student,Fall,BOGO (Buy One Get One)
1000000712,2021-01-18 14:16:52,Matthew Price,"['Chips', 'Baby Wipes']",4,33.61,Credit Card,Houston,Warehouse Club,False,Young Adult,Spring,Discount on Selected Items
1000000713,2022-04-01 07:12:19,William Patterson,"['Cereal Bars', 'Broom', 'Chips', 'Air Freshener', 'Beef']",3,14.93,Credit Card,San Francisco,Warehouse Club,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000717,2023-05-27 20:56:06,Thomas Mcmillan,"['Trash Bags', 'Canned Soup']",4,23.25,Credit Card,Boston,Warehouse Club,False,Retiree,Spring,Discount on Selected Items
1000000724,2023-06-26 10:14:01,Ms. Patricia Pineda,"['Eggs', 'Cereal', 'Cleaning Spray', 'Onions']",8,48.12,Mobile Payment,Houston,Warehouse Club,True,Homemaker,Spring,BOGO (Buy One Get One)
1000000732,2022-09-25 08:15:19,Bradley Myers,"['Mayonnaise', 'Razors', 'Beef', 'Spinach', 'Jam']",1,13.01,Credit Card,Atlanta,Warehouse Club,False,Professional,Winter,Discount on Selected Items
1000000746,2022-05-20 00:56:01,Lisa Adams,"['Jam', 'Coffee', 'Cereal Bars', 'Baby Wipes', 'Mustard']",4,96.04,Credit Card,Los Angeles,Warehouse Club,False,Young Adult,Winter,BOGO (Buy One Get One)
1000000748,2020-11-23 23:20:24,Jennifer Jacobs,"['Broom', 'Shampoo', 'Mustard', 'Bread']",1,82.74,Mobile Payment,Atlanta,Warehouse Club,True,Student,Winter,
1000000752,2022-01-29 20:17:50,Gerald Weaver,"['Toothpaste', 'Deodorant']",9,89.29,Mobile Payment,Atlanta,Warehouse Club,False,Teenager,Winter,
1000000754,2023-10-26 19:33:33,Lindsay Dunn,"['Tissues', 'Vinegar', 'Eggs']",2,94.43,Credit Card,Chicago,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000765,2021-10-13 13:52:12,Cody Hill,"['Peanut Butter', 'Bread', 'Razors', 'Laundry Detergent', 'Sponges']",6,5.28,Debit Card,San Francisco,Warehouse Club,True,Young Adult,Winter,Discount on Selected Items
1000000774,2021-08-12 15:22:06,Kristen Anderson,"['BBQ Sauce', 'Trash Bags', 'Cereal', 'Soda', 'Mustard']",7,85.91,Debit Card,Seattle,Warehouse Club,True,Professional,Fall,
1000000777,2022-10-28 11:10:21,Eric Williams DVM,['Dish Soap'],3,10.66,Debit Card,Miami,Warehouse Club,False,Professional,Summer,
1000000780,2020-09-24 17:39:01,Theresa Ferguson,"['Rice', 'Cleaning Rags']",7,18.04,Credit Card,Chicago,Warehouse Club,True,Homemaker,Summer,BOGO (Buy One Get One)
1000000781,2020-09-15 22:30:35,Steven Jackson,['Shampoo'],6,6.69,Cash,Houston,Warehouse Club,True,Retiree,Spring,
1000000782,2021-07-20 00:32:35,Lisa Lowe,['Vacuum Cleaner'],3,29.24,Credit Card,Dallas,Warehouse Club,False,Student,Summer,
1000000791,2022-11-23 13:53:34,Stephen Baker,"['Soap', 'Vacuum Cleaner', 'Tuna']",7,68.9,Cash,New York,Warehouse Club,False,Student,Spring,
1000000793,2022-04-10 15:00:53,Barbara Ray,"['Razors', 'Tomatoes']",6,92.23,Mobile Payment,Dallas,Warehouse Club,True,Student,Summer,Discount on Selected Items
1000000795,2023-03-02 12:28:40,Kayla Murray,['Shaving Cream'],10,46.57,Mobile Payment,Atlanta,Warehouse Club,True,Young Adult,Fall,
1000000800,2022-01-23 03:36:29,Anthony Miller,"['Iron', 'Canned Soup', 'Mayonnaise', 'Dishware']",8,98.6,Cash,New York,Warehouse Club,False,Homemaker,Spring,Discount on Selected Items
1000000802,2020-08-15 03:18:08,Kristin Hartman,['Power Strips'],1,31.4,Mobile Payment,Dallas,Warehouse Club,True,Professional,Fall,Discount on Selected Items
1000000813,2023-01-10 01:30:24,Connie Jacobs,"['Deodorant', 'Chicken', 'Chips', 'Razors']",3,61.44,Cash,Miami,Warehouse Club,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000817,2020-07-10 22:15:31,Jennifer Hamilton,['Water'],2,66.74,Debit Card,San Francisco,Warehouse Club,False,Young Adult,Summer,Discount on Selected Items
1000000818,2021-02-25 15:58:29,Brenda Martin,"['Broom', 'Trash Cans', 'Coffee', 'Razors']",1,52.3,Credit Card,Chicago,Warehouse Club,True,Middle-Aged,Winter,
1000000819,2023-02-12 02:57:12,Richard Tran,['Dishware'],2,14.37,Debit Card,Houston,Warehouse Club,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000826,2021-04-21 22:51:47,Brittany White,"['Extension Cords', 'Vacuum Cleaner', 'Jam', 'Broom']",5,85.69,Debit Card,Seattle,Warehouse Club,False,Student,Winter,BOGO (Buy One Get One)
1000000830,2021-07-31 12:16:55,Ryan Dickerson,"['Toothbrush', 'Soap']",1,15.55,Credit Card,Dallas,Warehouse Club,True,Senior Citizen,Spring,
1000000833,2023-06-26 05:36:04,Keith Rosario,['Lawn Mower'],10,9.31,Mobile Payment,Atlanta,Warehouse Club,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000844,2020-02-07 23:19:06,Joshua Warren,"['Tomatoes', 'Baby Wipes', 'Carrots']",4,63.56,Cash,Chicago,Warehouse Club,True,Student,Fall,
1000000845,2021-08-19 19:19:10,Kevin Santos,"['Tissues', 'Garden Hose']",8,74.44,Credit Card,Los Angeles,Warehouse Club,False,Homemaker,Fall,Discount on Selected Items
1000000850,2022-03-03 05:33:07,Joseph Mason,['Sponges'],8,26.73,Debit Card,Boston,Warehouse Club,True,Retiree,Fall,Discount on Selected Items
1000000853,2023-07-25 09:35:53,William Franco,"['Ketchup', 'Paper Towels', 'Cleaning Spray']",2,62.26,Debit Card,Seattle,Warehouse Club,True,Student,Fall,BOGO (Buy One Get One)
1000000862,2022-07-23 13:35:00,Justin Jenkins,['Jam'],6,8.43,Debit Card,New York,Warehouse Club,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000881,2021-01-18 13:50:58,George Campos,"['Ironing Board', 'Orange']",5,56.26,Credit Card,Atlanta,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000000882,2022-10-01 04:44:43,David Hughes,['Honey'],9,67.89,Credit Card,San Francisco,Warehouse Club,False,Homemaker,Summer,Discount on Selected Items
1000000888,2021-07-24 18:17:16,Angela Jackson,['Razors'],2,49.58,Cash,New York,Warehouse Club,False,Student,Fall,
1000000893,2022-11-30 04:22:11,Lori Ford,"['Power Strips', 'Apple', 'Trash Bags', 'Potatoes']",1,63.16,Cash,Chicago,Warehouse Club,True,Student,Fall,Discount on Selected Items
1000000908,2020-06-09 20:09:04,Kristie Kline,['Cereal'],5,97.62,Debit Card,Chicago,Warehouse Club,True,Retiree,Summer,Discount on Selected Items
1000000927,2021-12-11 04:53:12,Dawn Rodriguez,"['Honey', 'Toilet Paper', 'Power Strips', 'Pickles']",4,37.72,Debit Card,Los Angeles,Warehouse Club,False,Homemaker,Spring,BOGO (Buy One Get One)
1000000929,2020-12-01 04:57:04,Jay Esparza,['Hair Gel'],9,84.73,Credit Card,Dallas,Warehouse Club,False,Senior Citizen,Summer,
1000000934,2020-07-12 05:21:40,Laurie Wise,"['Diapers', 'Shower Gel', 'Toothbrush']",5,28.05,Credit Card,Chicago,Warehouse Club,True,Professional,Fall,BOGO (Buy One Get One)
1000000940,2020-03-02 11:46:29,Joseph Yoder,['Soda'],5,69.98,Debit Card,Boston,Warehouse Club,False,Professional,Fall,BOGO (Buy One Get One)
1000000942,2020-03-14 07:38:44,Angela Glenn,"['Dishware', 'Soda', 'Tuna']",5,13.36,Cash,Miami,Warehouse Club,True,Student,Winter,BOGO (Buy One Get One)
1000000943,2022-02-16 09:40:35,Tyler Ramirez DDS,"['Carrots', 'Deodorant']",8,11.12,Debit Card,Boston,Warehouse Club,False,Professional,Fall,Discount on Selected Items
1000000949,2020-01-26 08:27:33,Jacqueline Dixon,['Diapers'],10,54.69,Debit Card,Atlanta,Warehouse Club,False,Student,Winter,BOGO (Buy One Get One)
