Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000182,2022-01-04 09:11:20,Dawn Bradley,"['Cereal Bars', 'Paper Towels', 'Toothbrush']",10,58.25,Debit Card,Seattle,Pharmacy,True,Teenager,Summer,Discount on Selected Items
1000000186,2023-01-02 12:05:41,Lauren Dawson,"['Pickles', 'Cheese']",1,13.46,Debit Card,San Francisco,Pharmacy,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000187,2023-02-18 03:25:36,Jeremy Brown,"['Ironing Board', 'Dishware', 'Toothpaste', 'Vacuum Cleaner']",4,95.82,Mobile Payment,Dallas,Pharmacy,False,Middle-Aged,Spring,Discount on Selected Items
1000000189,2021-01-01 15:23:50,Jasmine Young,"['Toothbrush', 'Cereal', 'Insect Repellent']",6,29.76,Debit Card,Chicago,Pharmacy,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000194,2021-12-29 17:08:31,Shannon Johns,"['Potatoes', 'Vacuum Cleaner', 'Tissues']",6,78.87,Mobile Payment,Atlanta,Pharmacy,True,Retiree,Fall,Discount on Selected Items
1000000198,2022-11-21 16:46:57,Mrs. Cynthia Williams,"['Hair Gel', 'Sponges', 'Ice Cream']",7,54.33,Debit Card,Miami,Pharmacy,False,Teenager,Fall,
1000000209,2022-12-15 19:36:16,Sean Robinson,"['Cheese', 'Tissues', 'Hair Gel']",9,95.66,Credit Card,Boston,Pharmacy,False,Senior Citizen,Winter,Discount on Selected Items
1000000210,2022-07-02 08:18:43,Mrs. Sarah Burke MD,"['Cereal', 'Air Freshener', 'Chicken', 'Potatoes', 'Tuna']",6,7.98,Cash,Chicago,Pharmacy,False,Student,Fall,BOGO (Buy One Get One)
1000000211,2021-09-29 13:54:07,Philip Cameron,['Dish Soap'],9,86.85,Mobile Payment,San Francisco,Pharmacy,False,Young Adult,Winter,
1000000217,2021-09-06 14:38:22,Lacey Thompson,"['Onions', 'Shower Gel', 'Soap']",8,96.14,Credit Card,Boston,Pharmacy,True,Homemaker,Summer,
1000000224,2022-02-28 16:44:43,Terry Smith,"['Hair Gel', 'Plant Fertilizer']",1,34.16,Debit Card,Seattle,Pharmacy,True,Student,Spring,
1000000231,2021-01-21 08:16:23,Tammy Duran,"['Ironing Board', 'Hair Gel', 'Chips', 'Shampoo']",9,37.7,Cash,Boston,Pharmacy,False,Young Adult,Fall,BOGO (Buy One Get One)
1000000246,2020-09-01 13:18:09,Lisa Bullock,"['Water', 'Onions', 'Pickles', 'Tuna', 'Syrup']",9,90.76,Mobile Payment,New York,Pharmacy,False,Professional,Winter,Discount on Selected Items
1000000247,2023-08-15 02:57:16,Michele Figueroa,"['Trash Bags', 'Cleaning Rags', 'Lawn Mower', 'Garden Hose']",9,99.3,Cash,Dallas,Pharmacy,True,Homemaker,Fall,Discount on Selected Items
1000000248,2022-01-03 15:50:46,Dwayne Williams,"['Rice', 'Milk', 'Jam', 'Razors']",3,98.45,Debit Card,San Francisco,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000249,2023-06-17 04:37:11,Robert Ward,"['Beef', 'Vinegar', 'Mop', 'Pasta', 'Hand Sanitizer']",10,12.6,Debit Card,New York,Pharmacy,False,Retiree,Winter,BOGO (Buy One Get One)
1000000253,2020-03-24 07:29:48,Hannah Shepherd,"['Dishware', 'Eggs', 'Iron']",4,43.55,Cash,Miami,Pharmacy,True,Retiree,Spring,
1000000291,2020-09-16 00:28:19,Lisa Garza,"['Jam', 'Cheese', 'Lawn Mower']",2,47.87,Credit Card,Chicago,Pharmacy,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000000301,2022-11-07 16:32:40,Brittany Taylor,"['Chips', 'Bath Towels', 'Butter']",9,29.04,Cash,San Francisco,Pharmacy,False,Teenager,Fall,BOGO (Buy One Get One)
1000000302,2021-02-16 01:38:56,Chelsea Copeland,"['Banana', 'Toothbrush', 'Shrimp']",7,66.38,Credit Card,Seattle,Pharmacy,True,Retiree,Fall,Discount on Selected Items
1000000303,2021-08-04 14:06:30,Lisa Richardson,"['Vinegar', 'Milk', 'Tea', 'Cheese']",9,60.67,Debit Card,Miami,Pharmacy,False,Professional,Spring,Discount on Selected Items
1000000309,2022-01-17 20:10:19,Mary Smith,"['Mop', 'Peanut Butter', 'Mayonnaise']",6,60.81,Cash,Houston,Pharmacy,True,Student,Spring,BOGO (Buy One Get One)
1000000316,2021-09-07 10:43:44,Lisa George,"['Tomatoes', 'Sponges', 'Cleaning Rags', 'Apple']",10,57.27,Cash,San Francisco,Pharmacy,False,Student,Fall,
1000000329,2021-12-17 16:27:01,Julie Powell,"['Feminine Hygiene Products', 'Garden Hose']",7,32.79,Cash,Chicago,Pharmacy,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000337,2021-04-03 18:21:20,Lindsay Foley,"['Soap', 'Toothpaste', 'Air Freshener']",10,80.78,Mobile Payment,San Francisco,Pharmacy,True,Middle-Aged,Summer,
1000000349,2021-09-25 13:19:31,Robert Torres,"['Peanut Butter', 'Water', 'Paper Towels', 'Chips', 'Sponges']",8,74.79,Debit Card,Boston,Pharmacy,False,Professional,Fall,Discount on Selected Items
1000000366,2021-06-07 03:12:30,Brenda Perez,"['Shrimp', 'Insect Repellent', 'Canned Soup', 'Shrimp', 'Dishware']",6,7.72,Cash,San Francisco,Pharmacy,True,Retiree,Spring,BOGO (Buy One Get One)
1000000371,2023-06-06 23:41:02,Christie Jordan,"['Bath Towels', 'Toothpaste', 'Cleaning Rags']",3,16.8,Debit Card,Los Angeles,Pharmacy,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000384,2020-11-14 11:12:33,Mark Wheeler,"['Butter', 'Bath Towels']",6,33.35,Mobile Payment,New York,Pharmacy,True,Middle-Aged,Fall,Discount on Selected Items
1000000402,2020-08-26 00:02:02,Molly Valenzuela,"['Trash Bags', 'Shower Gel', 'Toothpaste', 'Jam', 'Eggs']",1,71.28,Mobile Payment,Dallas,Pharmacy,True,Retiree,Winter,BOGO (Buy One Get One)
1000000414,2020-06-08 11:31:20,Craig Boyd,"['Shrimp', 'BBQ Sauce']",5,46.57,Debit Card,Houston,Pharmacy,True,Professional,Winter,
1000000416,2020-01-03 11:17:09,Mathew Gibson,['Beef'],4,47.2,Cash,Chicago,Pharmacy,False,Young Adult,Fall,
1000000418,2022-12-19 20:43:34,Franklin Dixon,"['Hand Sanitizer', 'Chicken']",7,19.21,Debit Card,New York,Pharmacy,False,Retiree,Fall,Discount on Selected Items
1000000431,2022-07-26 04:41:58,Joe Wheeler,['Trash Bags'],2,35.15,Credit Card,Boston,Pharmacy,True,Professional,Fall,
1000000432,2023-01-26 00:10:59,Jessica Carroll,"['Mop', 'Syrup', 'Paper Towels', 'Feminine Hygiene Products']",9,38.65,Credit Card,New York,Pharmacy,True,Homemaker,Summer,
1000000434,2023-01-20 17:49:00,Derrick Holmes,"['Cleaning Spray', 'Syrup', 'Cleaning Spray', 'Cheese', 'Light Bulbs']",1,5.07,Credit Card,Chicago,Pharmacy,True,Student,Fall,
1000000462,2023-10-14 01:25:14,Nicholas Shaw,"['Tuna', 'Bath Towels']",6,90.22,Mobile Payment,Houston,Pharmacy,False,Professional,Summer,
1000000464,2023-05-09 00:11:55,Kevin Miller,"['Dishware', 'Spinach', 'Garden Hose', 'Tea']",2,7.52,Debit Card,Miami,Pharmacy,False,Retiree,Summer,BOGO (Buy One Get One)
1000000465,2023-10-13 11:18:40,Amanda Goodwin,"['Plant Fertilizer', 'Diapers']",3,92.24,Debit Card,Atlanta,Pharmacy,False,Homemaker,Spring,
1000000468,2022-09-06 13:51:52,David Parker,"['Butter', 'Eggs', 'Coffee']",10,36.69,Debit Card,Chicago,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000470,2021-04-15 01:18:49,Dylan Bryant,['Razors'],4,93.64,Debit Card,Dallas,Pharmacy,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000483,2023-10-22 19:18:26,Katie Flores,"['Bread', 'Bath Towels']",3,56.12,Credit Card,Atlanta,Pharmacy,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000489,2023-10-24 07:13:51,Cheryl Baker,"['Eggs', 'Dish Soap', 'Cereal']",8,88.75,Credit Card,Dallas,Pharmacy,True,Retiree,Winter,Discount on Selected Items
1000000491,2023-06-28 12:22:55,Samuel Hampton,"['Spinach', 'Tuna']",4,82.44,Cash,Chicago,Pharmacy,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000493,2021-09-05 17:16:24,Heather Erickson,"['Toothpaste', 'Potatoes', 'Onions', 'Toothpaste', 'Air Freshener']",1,52.81,Mobile Payment,Boston,Pharmacy,False,Professional,Summer,Discount on Selected Items
1000000494,2020-09-16 01:59:26,Barbara Wall,"['Salmon', 'Honey', 'Cleaning Rags']",3,78.51,Mobile Payment,Dallas,Pharmacy,False,Student,Winter,Discount on Selected Items
1000000495,2020-07-26 02:40:00,Amy Willis,"['Dishware', 'Carrots', 'Rice', 'Trash Cans']",9,99.27,Credit Card,Houston,Pharmacy,False,Middle-Aged,Winter,BOGO (Buy One Get One)
1000000498,2021-01-10 05:22:05,Eric Bates,"['Cereal', 'Salmon', 'Peanut Butter']",10,64.67,Credit Card,Seattle,Pharmacy,False,Senior Citizen,Spring,
1000000502,2023-09-14 23:26:22,Nathaniel Shields,['Baby Wipes'],8,35.68,Mobile Payment,New York,Pharmacy,False,Student,Winter,Discount on Selected Items
1000000505,2020-12-19 22:58:58,Brett Stewart,"['Carrots', 'Cereal', 'Paper Towels', 'Orange', 'Bath Towels']",8,19.11,Mobile Payment,Chicago,Pharmacy,False,Middle-Aged,Winter,Discount on Selected Items
1000000509,2022-04-30 05:07:47,Pedro Harris,['Carrots'],10,36.33,Debit Card,Houston,Pharmacy,True,Young Adult,Fall,
1000000512,2020-06-29 03:27:38,Stephanie Moreno,"['Pickles', 'Tuna']",9,78.61,Debit Card,New York,Pharmacy,False,Young Adult,Winter,Discount on Selected Items
1000000513,2023-08-08 23:16:52,William Wilson,['Extension Cords'],7,21.77,Credit Card,Atlanta,Pharmacy,False,Student,Fall,Discount on Selected Items
1000000519,2021-03-24 20:26:49,Emily Kramer,"['Cereal Bars', 'Pickles', 'Garden Hose', 'Bath Towels']",7,79.42,Mobile Payment,Houston,Pharmacy,False,Retiree,Fall,Discount on Selected Items
1000000520,2021-06-28 12:37:02,Carrie Barnett,"['Hair Gel', 'Jam']",9,26.61,Cash,Los Angeles,Pharmacy,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000524,2021-08-07 20:09:41,Heather Vazquez,"['Soda', 'Plant Fertilizer']",4,88.52,Debit Card,Los Angeles,Pharmacy,True,Middle-Aged,Summer,
1000000555,2020-11-23 11:50:41,Peter Walton,"['Extension Cords', 'Water', 'Ice Cream', 'Diapers', 'Shrimp']",4,73.16,Mobile Payment,Miami,Pharmacy,False,Teenager,Spring,Discount on Selected Items
1000000559,2020-08-28 01:42:19,Jill Castillo,"['Soap', 'Light Bulbs', 'Extension Cords', 'Soap']",6,25.01,Cash,New York,Pharmacy,True,Middle-Aged,Winter,Discount on Selected Items
1000000566,2022-06-21 06:53:44,David Wright,"['Hand Sanitizer', 'Cheese']",3,50.74,Credit Card,San Francisco,Pharmacy,True,Senior Citizen,Spring,Discount on Selected Items
1000000567,2023-02-09 16:27:31,Lisa Gordon,"['Dustpan', 'Orange', 'Jam']",2,29.91,Credit Card,Houston,Pharmacy,False,Homemaker,Fall,
1000000575,2023-03-21 20:24:25,Robert Cook,"['Chips', 'Tomatoes', 'Mayonnaise']",7,73.26,Cash,Dallas,Pharmacy,True,Homemaker,Fall,
1000000583,2022-01-18 22:38:33,Jennifer Hays,"['Hand Sanitizer', 'Shaving Cream', 'Bread', 'Soda']",8,61.7,Cash,Los Angeles,Pharmacy,False,Professional,Fall,BOGO (Buy One Get One)
1000000584,2022-12-05 03:30:16,Holly Reed,"['Tomatoes', 'Cereal Bars', 'Tissues', 'Chicken', 'Water']",5,12.59,Mobile Payment,Los Angeles,Pharmacy,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000585,2022-03-12 13:10:17,George Mckay,['Deodorant'],7,71.06,Mobile Payment,Chicago,Pharmacy,False,Young Adult,Spring,
1000000586,2020-05-16 12:07:56,Christopher Howard,"['Toothbrush', 'Dish Soap']",9,74.68,Credit Card,Atlanta,Pharmacy,True,Young Adult,Fall,
1000000596,2023-04-03 21:27:35,Mark Bishop,"['Cereal', 'Shrimp', 'Feminine Hygiene Products', 'Canned Soup']",3,75.85,Credit Card,Houston,Pharmacy,False,Teenager,Spring,BOGO (Buy One Get One)
1000000599,2023-06-18 21:42:13,Shari Harding,"['Vacuum Cleaner', 'Deodorant', 'Orange', 'Cleaning Spray', 'Coffee']",9,33.24,Mobile Payment,Chicago,Pharmacy,False,Professional,Spring,Discount on Selected Items
1000000604,2021-08-26 03:09:26,Erika Reyes,"['Trash Cans', 'Soap', 'Garden Hose']",4,6.08,Cash,Atlanta,Pharmacy,True,Professional,Summer,Discount on Selected Items
1000000611,2021-12-11 01:24:56,Courtney Pena,"['Power Strips', 'Bath Towels', 'Shower Gel', 'Soda', 'Razors']",5,16.36,Cash,Seattle,Pharmacy,False,Homemaker,Fall,Discount on Selected Items
1000000623,2023-09-26 05:51:32,Christine Sutton,"['Potatoes', 'Pasta']",3,27.11,Mobile Payment,New York,Pharmacy,False,Teenager,Summer,
1000000634,2022-11-16 05:08:34,Annette Roth,"['Insect Repellent', 'Lawn Mower', 'Pancake Mix', 'Potatoes', 'Bread']",2,9.56,Credit Card,San Francisco,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One)
1000000635,2021-11-18 02:29:40,Caroline Solis,"['Spinach', 'Lawn Mower', 'Ketchup', 'Ice Cream']",5,51.67,Cash,Boston,Pharmacy,True,Student,Winter,BOGO (Buy One Get One)
1000000638,2020-04-23 02:26:51,Paul Clark,"['Plant Fertilizer', 'Insect Repellent', 'BBQ Sauce', 'Milk', 'Shampoo']",6,69.48,Mobile Payment,Atlanta,Pharmacy,True,Young Adult,Fall,Discount on Selected Items
1000000644,2022-08-11 17:30:46,Ronald Jones,"['Shrimp', 'Hand Sanitizer']",7,61.71,Mobile Payment,San Francisco,Pharmacy,True,Homemaker,Summer,
1000000657,2023-08-08 16:40:37,Marco Leonard,"['Toothpaste', 'Iron']",1,72.93,Debit Card,Miami,Pharmacy,True,Professional,Summer,Discount on Selected Items
1000000662,2020-02-15 09:16:57,Krystal Leon,['Butter'],5,61.79,Cash,Seattle,Pharmacy,False,Retiree,Summer,Discount on Selected Items
1000000664,2020-09-18 21:08:41,Yvette Wood,"['Ironing Board', 'Garden Hose', 'Canned Soup']",10,88.11,Debit Card,Los Angeles,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One)
1000000668,2022-10-02 10:47:12,Colleen Jackson,['Diapers'],8,9.24,Credit Card,Seattle,Pharmacy,True,Retiree,Spring,BOGO (Buy One Get One)
1000000672,2021-09-29 14:27:16,Erin Henry,"['Olive Oil', 'Chips', 'Broom', 'Power Strips']",8,32.05,Mobile Payment,Atlanta,Pharmacy,True,Student,Winter,BOGO (Buy One Get One)
1000000678,2021-09-03 07:56:56,Crystal May,"['Shaving Cream', 'Power Strips', 'Milk', 'Toothpaste', 'Hand Sanitizer']",2,55.76,Cash,Atlanta,Pharmacy,True,Senior Citizen,Winter,Discount on Selected Items
1000000684,2020-01-03 09:43:17,Sarah Lopez,['Extension Cords'],9,97.28,Cash,New York,Pharmacy,True,Young Adult,Fall,
1000000701,2020-02-10 22:04:14,Judith Martinez,"['Milk', 'Mayonnaise', 'Milk', 'Broom', 'Spinach']",6,52.58,Cash,Los Angeles,Pharmacy,False,Professional,Spring,Discount on Selected Items
1000000729,2022-09-25 17:00:39,Deborah Rodriguez,"['Broom', 'Plant Fertilizer']",9,64.12,Debit Card,Houston,Pharmacy,True,Senior Citizen,Spring,Discount on Selected Items
1000000738,2022-06-05 01:46:45,Kristen Herrera,"['Shrimp', 'Hand Sanitizer']",5,17.56,Debit Card,Atlanta,Pharmacy,True,Professional,Winter,Discount on Selected Items
1000000739,2023-10-24 01:51:10,Michael Zuniga,"['Air Freshener', 'Soap', 'Beef', 'Ironing Board', 'Dishware']",5,15.78,Credit Card,Dallas,Pharmacy,False,Retiree,Summer,BOGO (Buy One Get One)
1000000745,2020-01-13 21:53:18,Thomas Payne MD,"['Power Strips', 'Soda', 'Eggs']",3,74.68,Debit Card,Atlanta,Pharmacy,True,Student,Fall,BOGO (Buy One Get One)
1000000753,2023-04-02 08:40:16,Anthony Lopez,['Power Strips'],7,61.28,Debit Card,San Francisco,Pharmacy,False,Retiree,Spring,
1000000772,2021-02-07 08:41:19,Dorothy Lewis,"['Diapers', 'Chicken', 'Pickles', 'Air Freshener', 'Eggs']",7,56.44,Credit Card,Chicago,Pharmacy,True,Homemaker,Winter,
1000000803,2022-11-24 03:35:04,Lawrence Morales,"['Shower Gel', 'Onions', 'Chicken', 'Coffee']",1,37.08,Mobile Payment,Houston,Pharmacy,True,Retiree,Spring,
1000000808,2022-09-11 06:47:08,Karen Rodriguez,"['Jam', 'Ketchup', 'Mustard']",10,80.56,Credit Card,Seattle,Pharmacy,True,Student,Spring,BOGO (Buy One Get One)
1000000815,2020-12-05 14:25:55,Marie Mcgee,"['Salmon', 'Jam', 'Water']",3,29.99,Cash,Seattle,Pharmacy,True,Senior Citizen,Summer,
1000000825,2021-05-23 19:43:51,Daniel Garcia,['Vinegar'],3,63.18,Cash,San Francisco,Pharmacy,False,Teenager,Spring,
1000000832,2020-01-12 15:21:37,Debbie Thompson,"['Shaving Cream', 'Cereal Bars', 'Cereal']",2,16.47,Mobile Payment,New York,Pharmacy,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000836,2021-03-11 20:05:11,Alison Ramirez,"['Shrimp', 'Tea', 'Milk']",2,57.5,Mobile Payment,Houston,Pharmacy,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000840,2022-01-24 06:53:36,Miranda Howard,['Soda'],2,6.93,Debit Card,Los Angeles,Pharmacy,True,Retiree,Spring,
1000000852,2023-07-01 09:27:25,Pamela Hall,"['Cereal Bars', 'Rice', 'Pancake Mix', 'Beef']",2,55.75,Credit Card,Houston,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000863,2021-03-24 06:09:00,Todd Johnston,"['Mustard', 'Broom']",1,27.3,Cash,San Francisco,Pharmacy,False,Homemaker,Spring,Discount on Selected Items
1000000870,2022-11-09 13:02:48,Zachary Young,"['Cereal', 'Potatoes', 'Cleaning Spray']",3,60.64,Cash,Chicago,Pharmacy,False,Middle-Aged,Fall,Discount on Selected Items
1000000878,2022-01-05 12:49:53,Heather Bender,"['Iron', 'Extension Cords', 'Honey', 'Apple', 'Yogurt']",4,82.44,Mobile Payment,Miami,Pharmacy,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000885,2020-04-24 13:34:14,Susan Hernandez,['Pancake Mix'],8,79.94,Cash,New York,Pharmacy,True,Homemaker,Fall,Discount on Selected Items
1000000892,2023-05-17 23:46:54,Rachel Cantrell,['Banana'],10,59.69,Debit Card,Houston,Pharmacy,False,Senior Citizen,Winter,
1000000894,2021-02-27 20:13:07,David Morse,"['Coffee', 'Diapers', 'Extension Cords', 'Shower Gel']",5,30.36,Credit Card,Miami,Pharmacy,False,Teenager,Fall,BOGO (Buy One Get One)
1000000895,2021-02-17 06:26:36,William Bennett,"['Cleaning Spray', 'Hair Gel', 'Pasta']",1,12.15,Mobile Payment,Chicago,Pharmacy,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000896,2021-02-12 14:09:02,Donald Khan,"['Feminine Hygiene Products', 'Ketchup', 'Toothpaste', 'Baby Wipes']",9,14.47,Mobile Payment,Chicago,Pharmacy,True,Professional,Spring,Discount on Selected Items
1000000905,2022-01-20 21:54:16,Jaclyn Mccoy,"['Pasta', 'Dustpan']",10,40.62,Cash,Miami,Pharmacy,False,Retiree,Winter,
1000000909,2022-10-13 05:49:15,Gregory Browning,"['Sponges', 'Lawn Mower', 'Cleaning Spray', 'Olive Oil']",9,43.75,Cash,Dallas,Pharmacy,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000914,2023-04-16 18:59:20,Amy Nunez,"['Pasta', 'Mop']",10,38.49,Debit Card,Dallas,Pharmacy,False,Teenager,Summer,
1000000919,2023-02-10 12:09:00,Theresa Howard,"['Trash Bags', 'Toothpaste', 'Cereal', 'Olive Oil', 'Vacuum Cleaner']",2,95.79,Credit Card,Miami,Pharmacy,False,Senior Citizen,Summer,Discount on Selected Items
1000000923,2020-08-01 21:23:19,John Proctor,['Shrimp'],10,26.91,Debit Card,Houston,Pharmacy,True,Teenager,Summer,BOGO (Buy One Get One)
1000000925,2023-04-15 22:23:39,Troy Ramirez,['Cereal Bars'],4,32.19,Debit Card,Seattle,Pharmacy,True,Student,Fall,Discount on Selected Items
1000000926,2022-06-02 07:59:16,Jeremy Stevens,"['Iron', 'Broom', 'Cereal']",8,12.74,Credit Card,Dallas,Pharmacy,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000932,2021-11-19 16:40:49,Thomas Wang,"['Jam', 'Canned Soup', 'Shrimp']",5,6.26,Credit Card,Seattle,Pharmacy,True,Senior Citizen,Fall,
1000000939,2022-09-29 09:38:42,Edward Wolfe,"['Mustard', 'Rice', 'Vacuum Cleaner']",9,52.39,Mobile Payment,Boston,Pharmacy,False,Teenager,Summer,
1000000941,2021-01-03 02:34:17,Angela Price,"['Syrup', 'Shaving Cream', 'Cereal Bars']",2,34.38,Mobile Payment,Boston,Pharmacy,True,Student,Summer,
