Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000279,2021-12-13 21:33:03,Kenneth Ford,"['Butter', 'Trash Cans', 'Onions', 'Feminine Hygiene Products']",2,33.47,Debit Card,Los Angeles,Department Store,False,Student,Summer,BOGO (Buy One Get One)
1000000280,2020-03-23 11:40:53,Ann Ramirez,"['Ice Cream', 'Iron', 'Air Freshener']",10,73.67,Mobile Payment,Chicago,Department Store,True,Young Adult,Fall,Discount on Selected Items
1000000283,2022-10-26 09:07:27,Erik Church,"['Olive Oil', 'Dish Soap', 'Shaving Cream', 'Mop']",8,75.39,Credit Card,New York,Department Store,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000285,2020-05-07 01:57:39,Brittany Chase,['Mayonnaise'],10,86.41,Cash,Seattle,Department Store,True,Professional,Summer,BOGO (Buy One Get One)
1000000294,2022-08-01 21:30:57,Mark Banks,"['Dishware', 'Mustard', 'Shampoo', 'Canned Soup']",10,21.71,Credit Card,Chicago,Department Store,True,Homemaker,Summer,
1000000311,2023-05-27 16:05:50,Joel Lane MD,['Shrimp'],7,67.61,Debit Card,Houston,Department Store,False,Homemaker,Fall,BOGO (Buy One Get One)
1000000313,2022-03-23 06:29:30,Brenda Thomas,"['Feminine Hygiene Products', 'Plant Fertilizer']",3,77.41,Debit Card,Chicago,Department Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000315,2021-07-03 18:33:07,Daniel White,"['Cereal Bars', 'Peanut Butter']",6,36.46,Cash,San Francisco,Department Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000000317,2021-11-23 04:01:02,Travis Ward,"['Potatoes', 'Spinach']",6,98.01,Cash,Atlanta,Department Store,True,Middle-Aged,Fall,
1000000318,2020-10-29 19:34:36,John Hawkins,"['Toothbrush', 'Trash Cans', 'Ironing Board', 'Laundry Detergent']",3,17.57,Debit Card,Los Angeles,Department Store,True,Teenager,Winter,
1000000321,2023-05-24 02:15:17,Jose Miller,"['Light Bulbs', 'Apple', 'Iron']",1,6.38,Cash,Seattle,Department Store,True,Teenager,Summer,BOGO (Buy One Get One)
1000000322,2021-07-21 07:59:11,Joshua Rosario,"['Baby Wipes', 'Toothbrush']",7,31.09,Mobile Payment,Dallas,Department Store,True,Senior Citizen,Spring,
1000000332,2022-11-28 02:30:27,Jerry Brown,"['Cereal Bars', 'Eggs']",3,77.69,Mobile Payment,Chicago,Department Store,True,Teenager,Fall,BOGO (Buy One Get One)
1000000340,2022-10-29 06:16:52,Dr. John Ryan,"['Ironing Board', 'Mop']",9,96.66,Credit Card,Boston,Department Store,False,Senior Citizen,Spring,
1000000341,2023-08-19 08:25:39,Cathy Lopez,"['Yogurt', 'Cheese', 'Coffee', 'Lawn Mower', 'Toothpaste']",8,68.28,Credit Card,Dallas,Department Store,True,Teenager,Fall,
1000000342,2020-09-06 19:50:16,Richard Mendoza,"['Shampoo', 'Bath Towels']",10,34.32,Credit Card,Chicago,Department Store,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000352,2020-10-16 16:32:08,Drew Moss,"['Mustard', 'Plant Fertilizer', 'Diapers', 'Dishware']",2,68.99,Debit Card,New York,Department Store,True,Professional,Fall,
1000000357,2023-06-06 08:49:04,Jesse Herring,['Ice Cream'],8,17.79,Cash,Miami,Department Store,False,Retiree,Fall,Discount on Selected Items
1000000363,2023-01-27 13:33:47,Ryan Hughes,"['Trash Cans', 'Extension Cords']",4,42.02,Mobile Payment,Miami,Department Store,True,Student,Fall,
1000000365,2023-04-30 11:03:16,Megan Kaufman,"['Shaving Cream', 'Shampoo']",8,52.12,Debit Card,Atlanta,Department Store,True,Teenager,Winter,Discount on Selected Items
1000000367,2021-12-08 21:50:11,Valerie Mullen,['Butter'],5,12.96,Mobile Payment,Atlanta,Department Store,True,Senior Citizen,Spring,
1000000369,2022-03-29 19:06:55,Jennifer Villarreal,"['Paper Towels', 'Feminine Hygiene Products', 'Apple']",7,94.13,Credit Card,Los Angeles,Department Store,True,Young Adult,Summer,BOGO (Buy One Get One)
1000000381,2022-09-17 20:11:25,Kevin Pierce,"['Tea', 'Hair Gel']",7,44.67,Cash,Boston,Department Store,False,Teenager,Winter,Discount on Selected Items
1000000391,2020-09-09 19:52:33,Kathryn Duffy,['Pasta'],7,75.42,Cash,Los Angeles,Department Store,False,Professional,Fall,
1000000392,2022-04-24 06:53:17,Gerald Flores,"['Shampoo', 'Vinegar', 'Honey']",8,84.71,Cash,Miami,Department Store,False,Middle-Aged,Fall,Discount on Selected Items
1000000407,2020-09-07 04:31:33,Mackenzie Sutton,"['Diapers', 'Apple', 'Extension Cords']",7,28.78,Credit Card,San Francisco,Department Store,False,Retiree,Winter,
1000000408,2022-06-06 05:25:39,Mallory Harding,"['Extension Cords', 'Tomatoes', 'Water', 'Toothbrush', 'Ice Cream']",10,18.29,Credit Card,Atlanta,Department Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000000409,2020-10-02 17:28:25,Brian Keller,"['Iron', 'Soap', 'Mayonnaise', 'Plant Fertilizer']",1,83.69,Cash,Houston,Department Store,False,Homemaker,Summer,
1000000412,2021-05-12 16:33:27,Shelly Baker,"['Cheese', 'Tuna']",1,92.43,Debit Card,Houston,Department Store,True,Senior Citizen,Winter,
1000000413,2022-10-14 11:36:13,Jesus Miller,"['Sponges', 'Ice Cream', 'Toothbrush']",9,41.69,Cash,Atlanta,Department Store,True,Retiree,Winter,
1000000430,2022-04-21 23:41:43,Melinda Smith,"['Iron', 'Feminine Hygiene Products']",6,35.86,Mobile Payment,San Francisco,Department Store,False,Homemaker,Winter,Discount on Selected Items
1000000445,2021-12-15 14:21:47,Jeff Wilkins,"['Jam', 'Milk', 'Laundry Detergent']",4,64.74,Debit Card,Atlanta,Department Store,False,Student,Spring,
1000000450,2022-06-27 00:52:02,Gloria Reyes,"['Shampoo', 'Hair Gel', 'Onions', 'Honey', 'Mustard']",9,55.82,Debit Card,Los Angeles,Department Store,False,Retiree,Fall,
1000000459,2020-10-13 20:36:36,Brittany Parker,"['Cheese', 'Jam']",7,92.67,Credit Card,Atlanta,Department Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000000467,2021-02-11 23:50:14,Anthony Browning,['Insect Repellent'],6,16.38,Mobile Payment,San Francisco,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000000481,2023-05-18 08:49:25,Kimberly Holland,"['Mop', 'Cleaning Spray']",8,69.12,Mobile Payment,Houston,Department Store,True,Young Adult,Fall,
1000000484,2020-10-27 04:43:37,Angela Orozco,"['Carrots', 'Ketchup', 'Chicken']",5,34.52,Mobile Payment,Dallas,Department Store,False,Homemaker,Winter,
1000000515,2023-09-24 18:10:13,Bryan Rogers,['Plant Fertilizer'],8,60.97,Debit Card,Atlanta,Department Store,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000000522,2020-09-07 14:02:11,Emily Fitzgerald,"['Shampoo', 'Baby Wipes', 'Mayonnaise', 'Eggs']",5,15.91,Debit Card,New York,Department Store,False,Student,Fall,Discount on Selected Items
1000000525,2023-03-24 02:53:37,Mathew Johnson,"['Peanut Butter', 'Apple', 'Pickles']",3,17.4,Debit Card,San Francisco,Department Store,False,Senior Citizen,Summer,Discount on Selected Items
1000000531,2022-03-04 20:56:53,Susan Greene,"['Tuna', 'Toothbrush', 'Mop', 'Toothpaste']",4,19.62,Mobile Payment,Los Angeles,Department Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000000534,2023-03-17 06:16:49,Sierra Wright PhD,"['Trash Bags', 'Air Freshener', 'Shower Gel', 'Dishware']",2,44.0,Cash,Miami,Department Store,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000543,2021-10-28 03:00:41,Maria Hanson,"['Mustard', 'Soda', 'Mop']",10,77.71,Mobile Payment,Houston,Department Store,False,Retiree,Summer,
1000000544,2020-03-12 10:41:20,Mr. Joseph Murphy,"['Light Bulbs', 'Rice', 'Deodorant', 'Chicken']",8,33.13,Mobile Payment,Boston,Department Store,True,Homemaker,Summer,
1000000548,2021-04-22 01:59:47,Robert Larsen,"['Bread', 'Deodorant', 'Bread']",10,9.43,Credit Card,Miami,Department Store,False,Senior Citizen,Spring,
1000000551,2020-04-12 15:05:00,Stephen Munoz,"['Hair Gel', 'Toothpaste']",6,82.23,Mobile Payment,New York,Department Store,True,Homemaker,Summer,Discount on Selected Items
1000000560,2022-11-21 15:34:46,Mrs. Julie Reese,"['Butter', 'Razors', 'Peanut Butter', 'Dustpan', 'Pasta']",6,81.93,Cash,Atlanta,Department Store,True,Retiree,Summer,Discount on Selected Items
1000000562,2020-12-27 07:48:42,Cindy Graham,"['Dustpan', 'Shower Gel']",6,41.69,Mobile Payment,Boston,Department Store,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000563,2021-08-26 01:41:30,Alyssa Marshall,"['Toilet Paper', 'Toothpaste', 'Salmon', 'Cleaning Rags', 'Peanut Butter']",8,51.37,Debit Card,Atlanta,Department Store,True,Senior Citizen,Fall,
1000000565,2021-10-03 05:48:47,Cameron Francis,"['Tomatoes', 'Cereal']",5,70.74,Debit Card,Los Angeles,Department Store,True,Homemaker,Summer,BOGO (Buy One Get One)
1000000576,2021-02-23 15:13:32,Douglas Berg,"['Tomatoes', 'Dustpan', 'Insect Repellent', 'Trash Cans', 'Water']",1,6.67,Cash,Atlanta,Department Store,True,Teenager,Spring,Discount on Selected Items
1000000580,2020-08-28 01:08:06,Jennifer Pope,['Salmon'],6,16.48,Credit Card,Boston,Department Store,True,Senior Citizen,Spring,Discount on Selected Items
1000000589,2022-05-29 12:43:44,Sarah Mercer,"['Banana', 'Peanut Butter', 'Apple']",8,31.33,Credit Card,Atlanta,Department Store,False,Senior Citizen,Spring,Discount on Selected Items
1000000591,2023-02-09 01:58:52,Karen Young,"['Soda', 'Carrots', 'Deodorant', 'Pickles', 'Olive Oil']",7,9.64,Cash,San Francisco,Department Store,True,Young Adult,Fall,BOGO (Buy One Get One)
1000000605,2023-04-30 07:24:49,Amanda Baker,"['Cereal Bars', 'Butter', 'Shampoo', 'Banana', 'Cereal Bars']",2,35.2,Cash,Seattle,Department Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000606,2023-03-18 07:16:16,Carly Mccullough,"['Beef', 'Olive Oil', 'Yogurt', 'Dishware', 'Tissues']",6,53.51,Cash,Atlanta,Department Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000609,2021-02-26 01:31:20,Brandon Rice,"['Garden Hose', 'Extension Cords', 'Mustard', 'Ice Cream', 'Orange']",6,9.85,Credit Card,Los Angeles,Department Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000000617,2020-04-13 04:10:30,Mark Long,"['Trash Bags', 'Dish Soap']",7,56.27,Cash,Chicago,Department Store,False,Retiree,Spring,Discount on Selected Items
1000000625,2021-08-26 06:48:23,Jeremy Preston,"['Orange', 'Water', 'Diapers', 'Baby Wipes', 'Lawn Mower']",8,45.07,Debit Card,Chicago,Department Store,True,Senior Citizen,Summer,Discount on Selected Items
1000000627,2020-08-05 23:43:41,Brian Cobb,"['Banana', 'Toothpaste', 'Light Bulbs']",10,99.82,Credit Card,New York,Department Store,False,Middle-Aged,Winter,
1000000633,2020-01-08 02:18:52,Lisa Summers,['Deodorant'],3,92.82,Mobile Payment,Miami,Department Store,True,Professional,Summer,
1000000642,2021-06-07 21:11:28,James Smith,"['Mop', 'Cleaning Spray', 'Jam', 'Tissues']",10,99.31,Cash,Chicago,Department Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000000646,2022-09-10 14:00:17,Denise Thomas,"['Toilet Paper', 'Insect Repellent', 'Mop']",6,60.66,Mobile Payment,Boston,Department Store,False,Teenager,Fall,Discount on Selected Items
1000000648,2023-02-26 00:03:24,David Nguyen,"['Potatoes', 'Mustard', 'Light Bulbs', 'Ice Cream']",3,21.78,Credit Card,Houston,Department Store,True,Young Adult,Summer,
1000000650,2020-08-22 15:27:11,Frank Crawford,"['Plant Fertilizer', 'Rice', 'Banana', 'Ketchup']",8,62.71,Cash,Houston,Department Store,True,Professional,Summer,Discount on Selected Items
1000000651,2022-01-27 05:36:19,Lisa Hickman,"['Cleaning Rags', 'Shaving Cream', 'Pickles', 'Bath Towels']",1,11.9,Mobile Payment,Dallas,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000000652,2021-04-02 18:39:45,Logan Barnes,"['Toothbrush', 'Tea']",4,16.23,Cash,Atlanta,Department Store,True,Professional,Fall,Discount on Selected Items
1000000670,2022-11-29 15:34:18,Mr. Roger Price Jr.,"['Water', 'Ironing Board', 'Broom']",4,59.32,Mobile Payment,Atlanta,Department Store,False,Retiree,Fall,
1000000680,2022-10-20 21:27:58,Andrea Allen,['Light Bulbs'],7,36.07,Debit Card,New York,Department Store,True,Student,Spring,BOGO (Buy One Get One)
1000000703,2023-07-25 10:35:03,Kyle Carroll,"['Onions', 'Olive Oil']",4,60.41,Mobile Payment,Boston,Department Store,False,Professional,Spring,Discount on Selected Items
1000000704,2021-01-11 19:13:07,Ashley Clark,"['Salmon', 'Carrots', 'Shrimp', 'Pickles', 'Iron']",3,69.31,Debit Card,Miami,Department Store,False,Senior Citizen,Summer,
1000000706,2022-05-10 06:51:21,Angela Mullen,"['Vinegar', 'Baby Wipes']",6,28.93,Debit Card,Dallas,Department Store,False,Teenager,Winter,Discount on Selected Items
1000000710,2023-02-16 01:13:06,Austin Lamb,['Plant Fertilizer'],2,83.1,Cash,Seattle,Department Store,True,Middle-Aged,Fall,Discount on Selected Items
1000000719,2023-08-02 21:33:09,Angela Johnson,"['Insect Repellent', 'Olive Oil', 'Mop', 'BBQ Sauce']",1,91.16,Debit Card,Los Angeles,Department Store,False,Professional,Fall,BOGO (Buy One Get One)
1000000727,2021-08-18 13:11:37,James Davis,"['Carrots', 'Laundry Detergent']",2,42.19,Cash,San Francisco,Department Store,False,Professional,Fall,Discount on Selected Items
1000000731,2022-02-03 07:12:30,Lance Summers,"['Canned Soup', 'Beef', 'Bread']",4,83.06,Cash,New York,Department Store,True,Senior Citizen,Fall,
1000000733,2022-06-08 15:43:58,Tiffany Steele,"['Razors', 'Yogurt', 'Honey']",4,6.16,Mobile Payment,San Francisco,Department Store,False,Young Adult,Summer,Discount on Selected Items
1000000751,2020-08-12 09:56:05,Michelle Valentine,"['Broom', 'BBQ Sauce', 'Water', 'Toilet Paper', 'Ironing Board']",4,24.84,Cash,Miami,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000756,2020-10-31 03:48:15,Charlene Burnett,"['Insect Repellent', 'Razors', 'Mop', 'Trash Bags']",10,69.05,Cash,Dallas,Department Store,True,Professional,Spring,BOGO (Buy One Get One)
1000000761,2021-04-15 01:32:46,Kyle Jackson,"['Garden Hose', 'Soap']",4,85.49,Credit Card,Seattle,Department Store,True,Student,Summer,
1000000762,2023-08-28 21:42:05,Mrs. Cynthia Campbell,"['Chicken', 'Mayonnaise']",9,32.92,Mobile Payment,San Francisco,Department Store,True,Senior Citizen,Spring,
1000000770,2023-05-15 10:58:16,Terry Salazar,"['Plant Fertilizer', 'Pickles', 'Water', 'Mustard', 'Shrimp']",5,14.96,Credit Card,Atlanta,Department Store,True,Student,Fall,Discount on Selected Items
1000000773,2021-07-16 11:04:41,Logan Young,['Dishware'],5,30.53,Credit Card,Seattle,Department Store,False,Student,Winter,BOGO (Buy One Get One)
1000000776,2023-06-13 12:01:05,Tiffany Flores,"['Toothbrush', 'Shrimp', 'Tea']",8,12.1,Debit Card,New York,Department Store,True,Teenager,Winter,
1000000787,2020-03-22 23:57:33,Courtney Lewis,"['Lawn Mower', 'Tissues', 'Tomatoes', 'Cereal Bars']",3,14.99,Cash,Seattle,Department Store,False,Homemaker,Fall,Discount on Selected Items
1000000789,2023-04-17 23:56:30,Jennifer Lee,"['Broom', 'Cleaning Rags', 'Dishware', 'Cereal Bars']",7,99.01,Debit Card,Los Angeles,Department Store,True,Senior Citizen,Summer,
1000000790,2022-10-12 23:11:16,Matthew Sullivan,"['Bread', 'Spinach', 'Trash Bags']",1,76.7,Mobile Payment,Houston,Department Store,True,Young Adult,Winter,Discount on Selected Items
1000000807,2022-11-21 08:49:01,Christina Jefferson,"['Trash Bags', 'Honey', 'Iron', 'Cereal Bars', 'Power Strips']",10,74.96,Mobile Payment,Chicago,Department Store,True,Young Adult,Spring,BOGO (Buy One Get One)
1000000811,2023-08-05 15:19:54,Jason Hess,"['Air Freshener', 'Rice']",2,18.42,Credit Card,Chicago,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000820,2020-04-14 07:36:27,Jordan Robinson,"['Olive Oil', 'Bath Towels', 'Sponges']",8,32.27,Credit Card,Houston,Department Store,True,Middle-Aged,Spring,Discount on Selected Items
1000000822,2022-03-23 20:22:52,Melinda Wilson,['Baby Wipes'],8,78.72,Credit Card,Los Angeles,Department Store,True,Young Adult,Winter,BOGO (Buy One Get One)
1000000823,2023-08-04 21:31:49,Michael Cooper,"['Soap', 'Power Strips', 'Syrup', 'Ice Cream', 'Power Strips']",3,26.19,Cash,New York,Department Store,True,Student,Summer,BOGO (Buy One Get One)
1000000829,2021-10-11 10:38:17,Mark Thompson,"['Soap', 'Soap', 'Ice Cream', 'Iron', 'Orange']",8,52.12,Credit Card,Atlanta,Department Store,False,Professional,Summer,Discount on Selected Items
1000000831,2021-07-13 16:51:09,Jeffrey Morton,"['Air Freshener', 'Razors', 'Ice Cream', 'Shaving Cream']",1,75.2,Mobile Payment,Miami,Department Store,False,Senior Citizen,Summer,Discount on Selected Items
1000000838,2020-04-17 16:42:39,William White,"['Orange', 'Salmon', 'Cheese', 'Chips', 'Trash Cans']",8,76.15,Mobile Payment,San Francisco,Department Store,False,Professional,Summer,BOGO (Buy One Get One)
1000000846,2021-05-20 09:21:28,Jeremy Roberts,"['Ketchup', 'Tea', 'Bread', 'Salmon']",8,74.27,Cash,Atlanta,Department Store,True,Senior Citizen,Summer,
1000000848,2020-09-15 22:56:57,Karen Warner,"['Sponges', 'Broom', 'Toothpaste', 'Iron', 'Trash Bags']",3,84.83,Cash,Chicago,Department Store,False,Senior Citizen,Winter,
1000000864,2021-10-22 03:28:21,Kathy Gonzalez,['Deodorant'],10,6.68,Mobile Payment,Seattle,Department Store,True,Teenager,Spring,Discount on Selected Items
1000000865,2020-10-20 02:00:24,Shelly Mclaughlin,"['BBQ Sauce', 'Insect Repellent', 'Rice', 'Cleaning Rags']",8,88.33,Credit Card,New York,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000000866,2023-07-20 01:02:44,Michael Jackson,"['Vinegar', 'Trash Bags']",9,85.56,Debit Card,Atlanta,Department Store,False,Retiree,Spring,
1000000869,2023-09-11 18:13:15,George Jackson,"['Cheese', 'Vinegar', 'Trash Bags']",5,78.4,Mobile Payment,Houston,Department Store,False,Retiree,Fall,Discount on Selected Items
1000000874,2023-01-14 09:06:22,Lisa Miller,['Yogurt'],5,66.0,Credit Card,Miami,Department Store,True,Retiree,Fall,Discount on Selected Items
1000000898,2020-11-12 13:20:01,Alexis Miller,"['Carrots', 'Honey', 'Cleaning Rags', 'Soda', 'Hair Gel']",1,12.53,Debit Card,San Francisco,Department Store,True,Retiree,Winter,Discount on Selected Items
1000000900,2023-09-07 13:06:26,Rhonda Perkins,"['Potatoes', 'Shrimp', 'Trash Cans', 'Soap']",7,23.18,Debit Card,Dallas,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000000913,2021-09-14 22:52:21,Michael King,"['Vinegar', 'Sponges']",10,13.37,Credit Card,Dallas,Department Store,False,Student,Spring,Discount on Selected Items
1000000916,2023-02-07 21:16:25,Miranda Gutierrez,"['Milk', 'Mop', 'Iron']",6,51.43,Mobile Payment,Houston,Department Store,True,Professional,Fall,BOGO (Buy One Get One)
1000000917,2020-06-01 04:33:43,Rachel Jenkins,"['Water', 'Pickles', 'Beef', 'Hair Gel']",8,46.61,Debit Card,Seattle,Department Store,True,Young Adult,Winter,
1000000918,2022-04-26 04:02:06,Miss Beth Davis DVM,"['Shrimp', 'Chicken']",3,28.55,Cash,Los Angeles,Department Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000000921,2021-04-06 00:37:31,Carol Martinez,['Sponges'],4,34.8,Cash,Atlanta,Department Store,True,Teenager,Spring,
1000000922,2020-11-30 00:41:41,Karen Wilson,['Jam'],2,71.58,Cash,New York,Department Store,False,Professional,Winter,BOGO (Buy One Get One)
1000000931,2023-02-24 06:47:47,Jodi West,"['Shampoo', 'Shampoo', 'Coffee', 'Coffee']",5,50.73,Credit Card,New York,Department Store,True,Young Adult,Spring,
1000000933,2022-05-02 12:55:05,Joshua Gardner,"['Tuna', 'Banana']",1,16.31,Mobile Payment,Boston,Department Store,False,Retiree,Fall,
